Consumption,hour,dayofweek,month,year,lag1,lag2,lag3,prediction
764,6,3,11,2018,650.0,397.0,,
791,7,3,11,2018,681.0,442.0,,
829,8,3,11,2018,717.0,460.0,,
864,9,3,11,2018,780.0,553.0,,
935,10,3,11,2018,825.0,565.0,,
948,11,3,11,2018,830.0,625.0,,
937,12,3,11,2018,844.0,628.0,,
925,13,3,11,2018,853.0,636.0,,
925,14,3,11,2018,837.0,606.0,,
904,15,3,11,2018,805.0,646.0,,
904,16,3,11,2018,789.0,646.0,,
864,17,3,11,2018,823.0,644.0,,
995,18,3,11,2018,841.0,638.0,,
971,19,3,11,2018,877.0,617.0,,
985,20,3,11,2018,869.0,607.0,,
936,21,3,11,2018,844.0,671.0,,
855,22,3,11,2018,817.0,625.0,,
734,23,3,11,2018,759.0,619.0,,
837,0,4,11,2018,748.0,570.0,,
788,1,4,11,2018,678.0,522.0,,
739,2,4,11,2018,651.0,492.0,,
729,3,4,11,2018,652.0,484.0,,
732,4,4,11,2018,643.0,461.0,,
711,5,4,11,2018,609.0,429.0,,
748,6,4,11,2018,657.0,428.0,,
770,7,4,11,2018,702.0,420.0,,
844,8,4,11,2018,754.0,469.0,,
895,9,4,11,2018,816.0,544.0,,
927,10,4,11,2018,824.0,580.0,,
936,11,4,11,2018,877.0,588.0,,
967,12,4,11,2018,866.0,640.0,,
957,13,4,11,2018,838.0,621.0,,
937,14,4,11,2018,807.0,600.0,,
934,15,4,11,2018,808.0,420.0,,
934,16,4,11,2018,834.0,621.0,,
963,17,4,11,2018,864.0,606.0,,
1029,18,4,11,2018,865.0,614.0,,
1014,19,4,11,2018,902.0,671.0,,
985,20,4,11,2018,903.0,673.0,,
952,21,4,11,2018,866.0,686.0,,
942,22,4,11,2018,851.0,679.0,,
910,23,4,11,2018,823.0,649.0,,
835,0,5,12,2018,741.0,606.0,,
817,1,5,12,2018,707.0,539.0,,
803,2,5,12,2018,677.0,521.0,,
758,3,5,12,2018,644.0,470.0,,
754,4,5,12,2018,622.0,464.0,,
736,5,5,12,2018,641.0,418.0,,
770,6,5,12,2018,677.0,422.0,,
769,7,5,12,2018,703.0,479.0,,
793,8,5,12,2018,759.0,516.0,,
849,9,5,12,2018,817.0,574.0,,
885,10,5,12,2018,838.0,618.0,,
934,11,5,12,2018,841.0,630.0,,
944,12,5,12,2018,860.0,624.0,,
955,13,5,12,2018,856.0,610.0,,
916,14,5,12,2018,885.0,603.0,,
900,15,5,12,2018,842.0,603.0,,
912,16,5,12,2018,824.0,637.0,,
925,17,5,12,2018,877.0,644.0,,
998,18,5,12,2018,891.0,605.0,,
979,19,5,12,2018,896.0,622.0,,
976,20,5,12,2018,897.0,656.0,,
959,21,5,12,2018,877.0,691.0,,
938,22,5,12,2018,838.0,658.0,,
908,23,5,12,2018,852.0,631.0,,
863,0,6,12,2018,771.0,579.0,,
829,1,6,12,2018,701.0,532.0,,
804,2,6,12,2018,685.0,501.0,,
771,3,6,12,2018,669.0,478.0,,
772,4,6,12,2018,645.0,467.0,,
766,5,6,12,2018,631.0,427.0,,
757,6,6,12,2018,650.0,428.0,,
777,7,6,12,2018,694.0,490.0,,
823,8,6,12,2018,732.0,513.0,,
856,9,6,12,2018,785.0,574.0,,
904,10,6,12,2018,867.0,613.0,,
869,11,6,12,2018,881.0,620.0,,
884,12,6,12,2018,893.0,607.0,,
889,13,6,12,2018,886.0,635.0,,
836,14,6,12,2018,872.0,604.0,,
845,15,6,12,2018,862.0,586.0,,
862,16,6,12,2018,847.0,594.0,,
911,17,6,12,2018,878.0,604.0,,
960,18,6,12,2018,915.0,613.0,,
984,19,6,12,2018,928.0,619.0,,
977,20,6,12,2018,888.0,617.0,,
963,21,6,12,2018,863.0,651.0,,
965,22,6,12,2018,872.0,634.0,,
924,23,6,12,2018,823.0,630.0,,
871,0,0,12,2018,780.0,571.0,,
797,1,0,12,2018,740.0,515.0,,
786,2,0,12,2018,715.0,466.0,,
777,3,0,12,2018,637.0,467.0,,
727,4,0,12,2018,666.0,450.0,,
690,5,0,12,2018,655.0,399.0,,
726,6,0,12,2018,693.0,421.0,,
741,7,0,12,2018,699.0,443.0,,
777,8,0,12,2018,688.0,530.0,,
798,9,0,12,2018,739.0,574.0,,
857,10,0,12,2018,801.0,590.0,,
915,11,0,12,2018,845.0,644.0,,
915,12,0,12,2018,871.0,597.0,,
905,13,0,12,2018,852.0,618.0,,
898,14,0,12,2018,826.0,614.0,,
894,15,0,12,2018,818.0,603.0,,
888,16,0,12,2018,792.0,604.0,,
965,17,0,12,2018,812.0,602.0,,
993,18,0,12,2018,865.0,615.0,,
985,19,0,12,2018,871.0,591.0,,
976,20,0,12,2018,879.0,616.0,,
974,21,0,12,2018,844.0,649.0,,
958,22,0,12,2018,828.0,632.0,,
901,23,0,12,2018,776.0,605.0,,
858,0,1,12,2018,755.0,542.0,,
775,1,1,12,2018,710.0,495.0,,
773,2,1,12,2018,667.0,443.0,,
759,3,1,12,2018,677.0,462.0,,
752,4,1,12,2018,636.0,423.0,,
765,5,1,12,2018,634.0,432.0,,
765,6,1,12,2018,632.0,422.0,,
833,7,1,12,2018,666.0,441.0,,
867,8,1,12,2018,655.0,487.0,,
915,9,1,12,2018,678.0,553.0,,
946,10,1,12,2018,761.0,588.0,,
959,11,1,12,2018,791.0,605.0,,
957,12,1,12,2018,803.0,616.0,,
915,13,1,12,2018,814.0,626.0,,
915,14,1,12,2018,810.0,606.0,,
895,15,1,12,2018,804.0,595.0,,
906,16,1,12,2018,793.0,603.0,,
915,17,1,12,2018,817.0,614.0,,
1035,18,1,12,2018,837.0,632.0,,
1020,19,1,12,2018,877.0,605.0,,
986,20,1,12,2018,896.0,651.0,,
966,21,1,12,2018,866.0,658.0,,
943,22,1,12,2018,839.0,647.0,,
913,23,1,12,2018,789.0,608.0,,
831,0,2,12,2018,741.0,576.0,,
809,1,2,12,2018,699.0,530.0,,
749,2,2,12,2018,689.0,502.0,,
749,3,2,12,2018,655.0,469.0,,
752,4,2,12,2018,654.0,451.0,,
739,5,2,12,2018,636.0,437.0,,
716,6,2,12,2018,662.0,430.0,,
793,7,2,12,2018,692.0,453.0,,
830,8,2,12,2018,756.0,492.0,,
907,9,2,12,2018,795.0,555.0,,
908,10,2,12,2018,818.0,599.0,,
941,11,2,12,2018,837.0,624.0,,
965,12,2,12,2018,898.0,645.0,,
924,13,2,12,2018,893.0,635.0,,
904,14,2,12,2018,864.0,604.0,,
932,15,2,12,2018,883.0,609.0,,
913,16,2,12,2018,837.0,638.0,,
940,17,2,12,2018,852.0,612.0,,
985,18,2,12,2018,924.0,632.0,,
1058,19,2,12,2018,896.0,625.0,,
968,20,2,12,2018,933.0,640.0,,
981,21,2,12,2018,867.0,625.0,,
937,22,2,12,2018,849.0,632.0,,
897,23,2,12,2018,798.0,584.0,,
842,0,3,12,2018,729.0,565.0,,
789,1,3,12,2018,710.0,500.0,,
764,2,3,12,2018,659.0,469.0,,
754,3,3,12,2018,633.0,475.0,,
745,4,3,12,2018,648.0,453.0,,
747,5,3,12,2018,668.0,427.0,,
751,6,3,12,2018,678.0,408.0,,
799,7,3,12,2018,722.0,441.0,,
877,8,3,12,2018,746.0,480.0,,
909,9,3,12,2018,809.0,555.0,,
968,10,3,12,2018,858.0,562.0,,
925,11,3,12,2018,881.0,593.0,,
948,12,3,12,2018,908.0,601.0,,
931,13,3,12,2018,887.0,576.0,,
900,14,3,12,2018,851.0,598.0,,
902,15,3,12,2018,863.0,598.0,,
914,16,3,12,2018,861.0,611.0,,
940,17,3,12,2018,877.0,634.0,,
992,18,3,12,2018,909.0,615.0,,
995,19,3,12,2018,949.0,602.0,,
981,20,3,12,2018,895.0,641.0,,
973,21,3,12,2018,864.0,635.0,,
942,22,3,12,2018,819.0,643.0,,
912,23,3,12,2018,809.0,611.0,,
860,0,4,12,2018,734.0,569.0,,
808,1,4,12,2018,706.0,512.0,,
771,2,4,12,2018,636.0,478.0,,
755,3,4,12,2018,648.0,449.0,,
757,4,4,12,2018,656.0,473.0,,
740,5,4,12,2018,675.0,405.0,,
780,6,4,12,2018,671.0,430.0,,
828,7,4,12,2018,710.0,431.0,,
886,8,4,12,2018,738.0,458.0,,
942,9,4,12,2018,804.0,515.0,,
983,10,4,12,2018,829.0,575.0,,
979,11,4,12,2018,860.0,579.0,,
1009,12,4,12,2018,870.0,561.0,,
965,13,4,12,2018,845.0,584.0,,
921,14,4,12,2018,896.0,633.0,,
943,15,4,12,2018,836.0,587.0,,
945,16,4,12,2018,858.0,568.0,,
1003,17,4,12,2018,856.0,556.0,,
1005,18,4,12,2018,903.0,587.0,,
1006,19,4,12,2018,931.0,574.0,,
1029,20,4,12,2018,906.0,592.0,,
995,21,4,12,2018,903.0,618.0,,
948,22,4,12,2018,847.0,619.0,,
902,23,4,12,2018,820.0,623.0,,
850,0,5,12,2018,754.0,564.0,,
845,1,5,12,2018,695.0,502.0,,
782,2,5,12,2018,665.0,471.0,,
767,3,5,12,2018,651.0,476.0,,
739,4,5,12,2018,641.0,422.0,,
755,5,5,12,2018,649.0,427.0,,
746,6,5,12,2018,674.0,402.0,,
758,7,5,12,2018,714.0,427.0,,
826,8,5,12,2018,775.0,498.0,,
854,9,5,12,2018,814.0,559.0,,
928,10,5,12,2018,864.0,595.0,,
920,11,5,12,2018,841.0,607.0,,
933,12,5,12,2018,855.0,625.0,,
925,13,5,12,2018,862.0,607.0,,
919,14,5,12,2018,890.0,591.0,,
910,15,5,12,2018,891.0,598.0,,
926,16,5,12,2018,868.0,639.0,,
901,17,5,12,2018,882.0,648.0,,
1011,18,5,12,2018,942.0,642.0,,
993,19,5,12,2018,951.0,616.0,,
956,20,5,12,2018,959.0,618.0,,
953,21,5,12,2018,936.0,630.0,,
922,22,5,12,2018,885.0,618.0,,
878,23,5,12,2018,842.0,616.0,,
856,0,6,12,2018,788.0,575.0,,
811,1,6,12,2018,709.0,539.0,,
777,2,6,12,2018,688.0,503.0,,
758,3,6,12,2018,677.0,435.0,,
729,4,6,12,2018,672.0,440.0,,
732,5,6,12,2018,646.0,397.0,,
727,6,6,12,2018,680.0,421.0,,
757,7,6,12,2018,744.0,457.0,,
768,8,6,12,2018,799.0,504.0,,
812,9,6,12,2018,836.0,579.0,,
863,10,6,12,2018,852.0,589.0,,
902,11,6,12,2018,905.0,578.0,,
896,12,6,12,2018,908.0,619.0,,
917,13,6,12,2018,891.0,629.0,,
896,14,6,12,2018,883.0,616.0,,
898,15,6,12,2018,845.0,626.0,,
887,16,6,12,2018,864.0,656.0,,
879,17,6,12,2018,881.0,634.0,,
998,18,6,12,2018,937.0,643.0,,
993,19,6,12,2018,954.0,634.0,,
941,20,6,12,2018,956.0,624.0,,
968,21,6,12,2018,936.0,631.0,,
929,22,6,12,2018,905.0,604.0,,
920,23,6,12,2018,866.0,597.0,,
848,0,0,12,2018,823.0,559.0,,
812,1,0,12,2018,792.0,496.0,,
763,2,0,12,2018,732.0,473.0,,
747,3,0,12,2018,717.0,486.0,,
706,4,0,12,2018,748.0,450.0,,
748,5,0,12,2018,735.0,423.0,,
726,6,0,12,2018,739.0,435.0,,
807,7,0,12,2018,749.0,443.0,,
854,8,0,12,2018,753.0,514.0,,
889,9,0,12,2018,850.0,586.0,,
938,10,0,12,2018,917.0,607.0,,
924,11,0,12,2018,926.0,635.0,,
937,12,0,12,2018,930.0,636.0,,
918,13,0,12,2018,929.0,641.0,,
927,14,0,12,2018,910.0,621.0,,
894,15,0,12,2018,919.0,642.0,,
918,16,0,12,2018,862.0,584.0,,
929,17,0,12,2018,891.0,631.0,,
997,18,0,12,2018,936.0,605.0,,
975,19,0,12,2018,991.0,589.0,,
966,20,0,12,2018,955.0,593.0,,
971,21,0,12,2018,932.0,621.0,,
933,22,0,12,2018,910.0,618.0,,
894,23,0,12,2018,860.0,618.0,,
823,0,1,12,2018,822.0,545.0,,
780,1,1,12,2018,805.0,525.0,,
739,2,1,12,2018,766.0,476.0,,
713,3,1,12,2018,757.0,466.0,,
732,4,1,12,2018,736.0,446.0,,
743,5,1,12,2018,710.0,419.0,,
744,6,1,12,2018,749.0,442.0,,
814,7,1,12,2018,765.0,451.0,,
863,8,1,12,2018,760.0,501.0,,
895,9,1,12,2018,811.0,556.0,,
920,10,1,12,2018,898.0,577.0,,
927,11,1,12,2018,918.0,596.0,,
968,12,1,12,2018,929.0,621.0,,
924,13,1,12,2018,907.0,630.0,,
927,14,1,12,2018,908.0,585.0,,
903,15,1,12,2018,890.0,607.0,,
912,16,1,12,2018,848.0,593.0,,
962,17,1,12,2018,888.0,630.0,,
985,18,1,12,2018,954.0,619.0,,
981,19,1,12,2018,971.0,611.0,,
982,20,1,12,2018,927.0,594.0,,
984,21,1,12,2018,935.0,636.0,,
957,22,1,12,2018,911.0,631.0,,
910,23,1,12,2018,885.0,605.0,,
888,0,2,12,2018,804.0,567.0,,
817,1,2,12,2018,802.0,525.0,,
806,2,2,12,2018,740.0,475.0,,
769,3,2,12,2018,727.0,478.0,,
765,4,2,12,2018,688.0,452.0,,
775,5,2,12,2018,708.0,451.0,,
769,6,2,12,2018,752.0,425.0,,
863,7,2,12,2018,820.0,488.0,,
877,8,2,12,2018,873.0,541.0,,
947,9,2,12,2018,914.0,576.0,,
993,10,2,12,2018,979.0,599.0,,
999,11,2,12,2018,964.0,639.0,,
988,12,2,12,2018,973.0,643.0,,
987,13,2,12,2018,949.0,626.0,,
951,14,2,12,2018,949.0,612.0,,
900,15,2,12,2018,904.0,629.0,,
938,16,2,12,2018,896.0,600.0,,
967,17,2,12,2018,955.0,615.0,,
1037,18,2,12,2018,987.0,630.0,,
1041,19,2,12,2018,999.0,621.0,,
1018,20,2,12,2018,991.0,619.0,,
1011,21,2,12,2018,946.0,610.0,,
988,22,2,12,2018,945.0,628.0,,
940,23,2,12,2018,895.0,637.0,,
880,0,3,12,2018,850.0,597.0,,
809,1,3,12,2018,794.0,512.0,,
804,2,3,12,2018,736.0,465.0,,
771,3,3,12,2018,731.0,446.0,,
781,4,3,12,2018,749.0,434.0,,
789,5,3,12,2018,702.0,380.0,,
806,6,3,12,2018,741.0,415.0,,
800,7,3,12,2018,824.0,457.0,,
951,8,3,12,2018,859.0,459.0,,
969,9,3,12,2018,894.0,541.0,,
1004,10,3,12,2018,911.0,569.0,,
1029,11,3,12,2018,929.0,612.0,,
1020,12,3,12,2018,942.0,611.0,,
986,13,3,12,2018,936.0,600.0,,
957,14,3,12,2018,926.0,625.0,,
946,15,3,12,2018,902.0,585.0,,
945,16,3,12,2018,925.0,561.0,,
983,17,3,12,2018,930.0,572.0,,
1035,18,3,12,2018,970.0,577.0,,
1023,19,3,12,2018,992.0,568.0,,
1011,20,3,12,2018,974.0,595.0,,
977,21,3,12,2018,936.0,569.0,,
953,22,3,12,2018,902.0,581.0,,
944,23,3,12,2018,863.0,579.0,,
874,0,4,12,2018,831.0,536.0,,
843,1,4,12,2018,776.0,514.0,,
766,3,4,12,2018,749.0,423.0,,
750,4,4,12,2018,718.0,406.0,,
784,5,4,12,2018,718.0,435.0,,
821,6,4,12,2018,733.0,390.0,,
868,7,4,12,2018,793.0,425.0,,
905,8,4,12,2018,858.0,452.0,,
977,9,4,12,2018,857.0,511.0,,
1040,11,4,12,2018,914.0,549.0,,
1020,12,4,12,2018,938.0,573.0,,
962,13,4,12,2018,910.0,568.0,,
944,14,4,12,2018,926.0,595.0,,
967,15,4,12,2018,896.0,560.0,,
966,16,4,12,2018,900.0,538.0,,
990,17,4,12,2018,925.0,559.0,,
1054,18,4,12,2018,975.0,569.0,,
1093,19,4,12,2018,985.0,592.0,,
1078,20,4,12,2018,970.0,600.0,,
1077,21,4,12,2018,944.0,597.0,,
1049,22,4,12,2018,929.0,585.0,,
1005,23,4,12,2018,882.0,583.0,,
956,0,5,12,2018,846.0,568.0,,
949,1,5,12,2018,792.0,510.0,,
916,2,5,12,2018,743.0,448.0,,
899,3,5,12,2018,745.0,415.0,,
886,4,5,12,2018,764.0,425.0,,
877,5,5,12,2018,773.0,404.0,,
888,6,5,12,2018,751.0,414.0,,
889,7,5,12,2018,834.0,440.0,,
933,8,5,12,2018,856.0,496.0,,
984,9,5,12,2018,915.0,551.0,,
1038,10,5,12,2018,948.0,580.0,,
1050,11,5,12,2018,971.0,599.0,,
1064,12,5,12,2018,964.0,608.0,,
1011,13,5,12,2018,942.0,614.0,,
1014,14,5,12,2018,939.0,582.0,,
980,15,5,12,2018,903.0,600.0,,
1006,16,5,12,2018,881.0,609.0,,
982,17,5,12,2018,908.0,624.0,,
1054,18,5,12,2018,981.0,618.0,,
1030,19,5,12,2018,984.0,615.0,,
996,20,5,12,2018,959.0,606.0,,
1006,21,5,12,2018,941.0,592.0,,
936,22,5,12,2018,911.0,651.0,,
908,23,5,12,2018,875.0,618.0,,
885,0,6,12,2018,835.0,536.0,,
830,1,6,12,2018,779.0,484.0,,
807,2,6,12,2018,763.0,456.0,,
770,3,6,12,2018,755.0,447.0,,
763,4,6,12,2018,753.0,423.0,,
755,5,6,12,2018,772.0,415.0,,
752,6,6,12,2018,782.0,422.0,,
773,7,6,12,2018,828.0,451.0,,
814,8,6,12,2018,897.0,502.0,,
841,9,6,12,2018,916.0,572.0,,
884,10,6,12,2018,975.0,621.0,,
916,11,6,12,2018,981.0,623.0,,
926,12,6,12,2018,960.0,630.0,,
909,13,6,12,2018,939.0,627.0,,
915,14,6,12,2018,932.0,612.0,,
909,15,6,12,2018,924.0,607.0,,
881,16,6,12,2018,881.0,595.0,,
917,17,6,12,2018,925.0,626.0,,
953,18,6,12,2018,971.0,649.0,,
982,19,6,12,2018,980.0,619.0,,
943,20,6,12,2018,957.0,590.0,,
954,21,6,12,2018,966.0,631.0,,
914,22,6,12,2018,928.0,625.0,,
889,23,6,12,2018,905.0,636.0,,
834,0,0,12,2018,844.0,548.0,,
821,1,0,12,2018,800.0,500.0,,
761,2,0,12,2018,746.0,473.0,,
749,3,0,12,2018,735.0,428.0,,
745,4,0,12,2018,770.0,419.0,,
751,5,0,12,2018,783.0,413.0,,
746,6,0,12,2018,773.0,390.0,,
754,7,0,12,2018,775.0,441.0,,
780,8,0,12,2018,819.0,511.0,,
804,9,0,12,2018,877.0,558.0,,
891,10,0,12,2018,921.0,596.0,,
919,11,0,12,2018,943.0,614.0,,
929,12,0,12,2018,934.0,634.0,,
924,13,0,12,2018,908.0,650.0,,
923,14,0,12,2018,901.0,601.0,,
884,15,0,12,2018,910.0,618.0,,
906,16,0,12,2018,892.0,629.0,,
898,17,0,12,2018,912.0,616.0,,
960,18,0,12,2018,962.0,620.0,,
967,19,0,12,2018,993.0,636.0,,
940,20,0,12,2018,964.0,603.0,,
925,21,0,12,2018,927.0,616.0,,
921,22,0,12,2018,909.0,614.0,,
878,23,0,12,2018,896.0,632.0,,
858,0,1,12,2018,842.0,553.0,,
792,1,1,12,2018,782.0,490.0,,
757,2,1,12,2018,735.0,464.0,,
717,3,1,12,2018,728.0,454.0,,
727,4,1,12,2018,695.0,436.0,,
735,5,1,12,2018,722.0,378.0,,
745,6,1,12,2018,692.0,410.0,,
752,7,1,12,2018,723.0,436.0,,
792,8,1,12,2018,741.0,523.0,,
863,9,1,12,2018,781.0,578.0,,
890,10,1,12,2018,835.0,607.0,,
942,11,1,12,2018,875.0,657.0,,
951,12,1,12,2018,869.0,658.0,,
935,13,1,12,2018,880.0,626.0,,
935,14,1,12,2018,904.0,631.0,,
902,15,1,12,2018,889.0,669.0,,
901,16,1,12,2018,871.0,650.0,,
907,17,1,12,2018,904.0,668.0,,
988,18,1,12,2018,927.0,690.0,,
994,19,1,12,2018,945.0,643.0,,
991,20,1,12,2018,938.0,608.0,,
993,21,1,12,2018,929.0,653.0,,
980,22,1,12,2018,880.0,651.0,,
960,23,1,12,2018,870.0,622.0,,
924,0,2,12,2018,795.0,606.0,,
874,1,2,12,2018,753.0,541.0,,
869,2,2,12,2018,727.0,483.0,,
880,3,2,12,2018,721.0,450.0,,
862,4,2,12,2018,724.0,425.0,,
853,5,2,12,2018,720.0,444.0,,
865,6,2,12,2018,757.0,431.0,,
899,7,2,12,2018,840.0,439.0,,
965,8,2,12,2018,829.0,495.0,,
994,9,2,12,2018,871.0,562.0,,
1035,10,2,12,2018,887.0,631.0,,
1050,11,2,12,2018,938.0,659.0,,
1053,12,2,12,2018,939.0,637.0,,
1042,13,2,12,2018,940.0,626.0,,
1039,14,2,12,2018,907.0,615.0,,
1016,15,2,12,2018,891.0,613.0,,
1039,16,2,12,2018,891.0,644.0,,
1058,17,2,12,2018,921.0,626.0,,
1104,18,2,12,2018,887.0,617.0,,
1096,19,2,12,2018,978.0,619.0,,
1069,20,2,12,2018,955.0,615.0,,
1057,21,2,12,2018,955.0,604.0,,
1033,22,2,12,2018,886.0,629.0,,
983,23,2,12,2018,887.0,619.0,,
915,0,3,12,2018,812.0,554.0,,
838,1,3,12,2018,765.0,535.0,,
826,2,3,12,2018,729.0,451.0,,
816,3,3,12,2018,721.0,449.0,,
791,4,3,12,2018,708.0,437.0,,
818,5,3,12,2018,697.0,431.0,,
784,6,3,12,2018,708.0,418.0,,
865,7,3,12,2018,748.0,430.0,,
931,8,3,12,2018,808.0,465.0,,
984,9,3,12,2018,835.0,520.0,,
1017,10,3,12,2018,891.0,571.0,,
1030,11,3,12,2018,922.0,587.0,,
1040,12,3,12,2018,938.0,615.0,,
1050,13,3,12,2018,913.0,574.0,,
992,14,3,12,2018,891.0,596.0,,
990,15,3,12,2018,885.0,580.0,,
972,16,3,12,2018,897.0,578.0,,
1016,17,3,12,2018,941.0,604.0,,
1066,18,3,12,2018,988.0,584.0,,
1074,19,3,12,2018,995.0,606.0,,
1082,20,3,12,2018,992.0,579.0,,
1039,21,3,12,2018,957.0,571.0,,
999,22,3,12,2018,923.0,562.0,,
974,23,3,12,2018,859.0,610.0,,
940,0,4,12,2018,804.0,553.0,,
871,1,4,12,2018,800.0,510.0,,
822,2,4,12,2018,740.0,471.0,,
787,3,4,12,2018,722.0,462.0,,
786,4,4,12,2018,718.0,407.0,,
801,5,4,12,2018,734.0,413.0,,
807,6,4,12,2018,716.0,385.0,,
891,7,4,12,2018,819.0,416.0,,
944,8,4,12,2018,884.0,430.0,,
963,9,4,12,2018,942.0,504.0,,
1023,10,4,12,2018,945.0,530.0,,
1038,11,4,12,2018,946.0,570.0,,
1092,12,4,12,2018,936.0,551.0,,
1047,13,4,12,2018,935.0,582.0,,
1023,14,4,12,2018,897.0,562.0,,
1021,15,4,12,2018,874.0,568.0,,
1051,16,4,12,2018,886.0,591.0,,
1047,17,4,12,2018,909.0,583.0,,
1107,18,4,12,2018,969.0,594.0,,
1094,19,4,12,2018,971.0,571.0,,
1072,20,4,12,2018,996.0,619.0,,
1061,21,4,12,2018,953.0,608.0,,
1031,22,4,12,2018,947.0,633.0,,
982,23,4,12,2018,908.0,619.0,,
949,0,5,12,2018,841.0,568.0,,
886,1,5,12,2018,768.0,480.0,,
855,2,5,12,2018,729.0,469.0,,
827,3,5,12,2018,685.0,447.0,,
813,4,5,12,2018,681.0,446.0,,
829,5,5,12,2018,712.0,394.0,,
823,6,5,12,2018,732.0,418.0,,
862,7,5,12,2018,785.0,447.0,,
906,8,5,12,2018,841.0,481.0,,
935,9,5,12,2018,884.0,548.0,,
985,10,5,12,2018,912.0,586.0,,
1021,11,5,12,2018,908.0,597.0,,
1032,12,5,12,2018,941.0,632.0,,
1009,13,5,12,2018,936.0,615.0,,
989,14,5,12,2018,934.0,623.0,,
982,15,5,12,2018,894.0,630.0,,
969,16,5,12,2018,918.0,624.0,,
1034,17,5,12,2018,932.0,625.0,,
1059,18,5,12,2018,971.0,664.0,,
1078,19,5,12,2018,966.0,651.0,,
1044,20,5,12,2018,967.0,647.0,,
1045,21,5,12,2018,933.0,630.0,,
1032,22,5,12,2018,894.0,654.0,,
987,23,5,12,2018,871.0,587.0,,
860,0,6,12,2018,814.0,549.0,,
893,1,6,12,2018,794.0,487.0,,
864,2,6,12,2018,743.0,493.0,,
803,3,6,12,2018,707.0,451.0,,
815,4,6,12,2018,715.0,446.0,,
809,5,6,12,2018,685.0,431.0,,
816,6,6,12,2018,730.0,420.0,,
832,7,6,12,2018,808.0,457.0,,
846,8,6,12,2018,884.0,530.0,,
917,9,6,12,2018,926.0,606.0,,
946,10,6,12,2018,931.0,611.0,,
995,11,6,12,2018,939.0,634.0,,
989,12,6,12,2018,952.0,622.0,,
980,13,6,12,2018,880.0,613.0,,
992,14,6,12,2018,896.0,611.0,,
961,15,6,12,2018,913.0,619.0,,
963,16,6,12,2018,913.0,652.0,,
1022,17,6,12,2018,918.0,611.0,,
1063,18,6,12,2018,984.0,621.0,,
1036,19,6,12,2018,955.0,616.0,,
1033,20,6,12,2018,937.0,636.0,,
1025,21,6,12,2018,961.0,606.0,,
1008,22,6,12,2018,892.0,687.0,,
961,23,6,12,2018,885.0,637.0,,
902,0,0,12,2018,838.0,555.0,,
892,1,0,12,2018,794.0,496.0,,
853,2,0,12,2018,746.0,472.0,,
820,3,0,12,2018,721.0,442.0,,
792,4,0,12,2018,720.0,423.0,,
782,5,0,12,2018,702.0,420.0,,
801,6,0,12,2018,755.0,419.0,,
878,7,0,12,2018,748.0,446.0,,
916,8,0,12,2018,773.0,516.0,,
995,9,0,12,2018,791.0,579.0,,
1043,10,0,12,2018,847.0,598.0,,
1066,11,0,12,2018,888.0,637.0,,
1060,12,0,12,2018,891.0,653.0,,
1039,13,0,12,2018,874.0,664.0,,
1008,15,0,12,2018,853.0,617.0,,
1050,16,0,12,2018,856.0,594.0,,
1033,17,0,12,2018,866.0,597.0,,
1092,18,0,12,2018,926.0,634.0,,
1111,19,0,12,2018,962.0,622.0,,
1070,20,0,12,2018,950.0,620.0,,
1035,21,0,12,2018,913.0,631.0,,
1028,22,0,12,2018,906.0,656.0,,
954,23,0,12,2018,895.0,609.0,,
922,0,1,12,2018,825.0,555.0,,
891,1,1,12,2018,790.0,500.0,,
836,2,1,12,2018,762.0,480.0,,
814,3,1,12,2018,756.0,431.0,,
807,4,1,12,2018,724.0,467.0,,
821,5,1,12,2018,704.0,430.0,,
823,6,1,12,2018,686.0,421.0,,
875,7,1,12,2018,713.0,466.0,,
942,8,1,12,2018,742.0,527.0,,
969,9,1,12,2018,765.0,558.0,,
1041,10,1,12,2018,840.0,608.0,,
1080,11,1,12,2018,881.0,601.0,,
1084,12,1,12,2018,894.0,620.0,,
1081,13,1,12,2018,914.0,641.0,,
1042,14,1,12,2018,876.0,612.0,,
1054,15,1,12,2018,864.0,647.0,,
1047,16,1,12,2018,864.0,622.0,,
1088,17,1,12,2018,886.0,623.0,,
1111,18,1,12,2018,959.0,621.0,,
1100,19,1,12,2018,975.0,632.0,,
1088,20,1,12,2018,961.0,653.0,,
1086,21,1,12,2018,915.0,648.0,,
1027,22,1,12,2018,897.0,642.0,,
990,23,1,12,2018,866.0,621.0,,
947,0,2,12,2018,829.0,576.0,,
831,1,2,12,2018,786.0,543.0,,
856,2,2,12,2018,774.0,463.0,,
820,3,2,12,2018,711.0,445.0,,
829,4,2,12,2018,705.0,417.0,,
844,5,2,12,2018,720.0,428.0,,
852,6,2,12,2018,697.0,447.0,,
878,7,2,12,2018,774.0,452.0,,
975,8,2,12,2018,837.0,523.0,,
1001,9,2,12,2018,908.0,553.0,,
1031,10,2,12,2018,921.0,618.0,,
1058,11,2,12,2018,910.0,649.0,,
1055,12,2,12,2018,938.0,652.0,,
1057,13,2,12,2018,946.0,641.0,,
1021,14,2,12,2018,927.0,634.0,,
1031,15,2,12,2018,926.0,672.0,,
1011,16,2,12,2018,887.0,671.0,,
1038,17,2,12,2018,932.0,644.0,,
1094,18,2,12,2018,997.0,629.0,,
1070,19,2,12,2018,1009.0,647.0,,
